id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
a1b49161-f1c9-3b9a-bb8a-848473a88dac,   1.087860, -60.302450,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.9
1034f1f2-36fe-33ee-b6e9-0aa09e3248d1,   1.086740, -60.295330,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,3.8
45a0b60d-2051-34b8-816d-63147550a7c1,   1.086190, -60.291780,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,3.8
989a22af-b4db-31d1-8243-e992c1b38a8b,   1.085630, -60.288230,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.2
819bc8e3-9766-38a0-b346-ba6638c24c5a,   1.042000, -59.727480,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.6
0afecba7-d1f7-3416-8566-56ba76d34188,   1.036000, -59.470160,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.6
d5125178-664d-3cd7-8786-c769358dc931,    .999050, -59.475850,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,2.7
ac16ecf9-f1d2-34bf-a8bf-5680626f2ab7,    .984490, -59.555730,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,3.8
0abf69ff-4054-3b48-b391-e2b8aa309e89,    .967090, -60.291810,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,2.0
45be0199-765a-3523-94a4-d36663cf36c8,    .966530, -60.288250,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,2.0
15ad6bdc-314f-32ee-816f-eb4dc786dfc5,    .955210, -60.392090,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,2.0
9ee6b6b5-7b36-3dd8-9d2d-5c084df968b9,    .874870, -60.179680,2024-03-22 05:21:00,NOAA-21,SÃO LUIZ,RORAIMA,Brasil,1400605,14,33,,,,Amazônia,0.8
9425dc84-5356-3bf0-9bf1-37f45512968b,    .841810, -60.296990,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.4
5c69d6d0-67ab-38ec-a8b4-9117aeefa443,    .836840, -59.437620,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.3
07c15b55-8801-3442-a618-b81414cba8e4,    .828950, -60.302580,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.8
5bb8dbbf-effb-32a1-a31f-6547d28e6bf7,    .828400, -60.299030,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.6
77ca9c74-4092-3b8b-a38e-cd3cb194d73f,   2.115790, -60.246590,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,4.3
1f36598b-3c62-3e7b-ae75-32cf5c310767,   2.115230, -60.242980,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,4.3
310337cd-5e84-350e-87ff-517e58a9c63e,   2.109040, -60.247610,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,2.4
29b7daad-0e39-37b0-b019-099fd730b87e,   2.081480, -60.215030,2024-03-22 05:21:00,NOAA-21,BONFIM,RORAIMA,Brasil,1400159,14,33,,,,Amazônia,5.8
a7adb8e9-19ad-3e05-b127-e3ba4bc2e84a,   1.838600, -60.318780,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,1.2
5b42466f-c6d1-3794-9cc5-5a6e6885af0e,   1.835220, -60.319290,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,1.6
720f5ff2-feb0-3d94-bc27-83d795dc1917,   1.790860, -60.300390,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.1
45c6287d-409b-3232-a4d1-6a15c4af20b7,   1.732810, -60.294440,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.5
8d10f02c-833a-353a-8cb2-b90366009d20,   1.728880, -60.291360,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.6
22418bc6-c7e8-3c1d-a856-76a298b11a0e,   1.605340, -60.218690,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.6
6236e19d-babf-3c00-8f35-5afe9c1ef7a7,   1.602530, -60.222770,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.5
835baef0-4111-3d05-b84b-32820f069f78,   1.510170, -60.284740,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.8
33294068-a659-341a-a1ab-b297babcbdc2,   1.507380, -60.288920,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.8
cf6a8e60-5be7-3232-9aed-22f1e7e62070,   1.503450, -60.307920,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.9
3c364c99-67eb-3b95-8b44-ae5f6927b5aa,   1.493910, -60.313050,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.3
280f9ff3-8ec7-3c90-af32-7ed23b9521f9,   1.492240, -60.302310,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.3
728af3de-0f28-3854-82ae-0ad0d47e1b7a,   1.482690, -60.307380,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.9
696b2c7e-506f-305d-b636-69e1d7b61cf6,   1.482130, -60.303750,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.9
2df1e522-d69f-3c4b-8a1d-c4ae86f50ae5,   1.473120, -60.334590,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.8
20baa2c6-3771-3625-8e49-f1ea3ff10060,   1.366290, -60.369250,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,0.6
8bdfe155-e4ec-32ca-b007-9bcf365654a7,   1.208230, -60.309750,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.1
51f766d7-ba53-33c2-a46d-1c18e8d0b1be,   1.207200, -60.128300,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,0.5
23449f7d-0c21-35f7-ac33-5d89a31c828f,   1.194980, -60.072380,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.3
d402b88e-052c-3865-8c70-e25467599e8f,   1.191630, -60.072890,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.4
2e90ff67-4453-3dea-8ca1-dc22df5c4be1,   1.187740, -60.069890,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
248bb2d6-3577-32d3-b5c6-99d6f6503925,   1.185490, -60.099100,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,0.9
eab4e66c-f99e-3d39-839b-975745c11275,   1.185260, -60.316910,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.6
ec539c16-067b-35f0-879e-39daae2d8c9d,   1.181900, -60.317420,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
2c7a123d-e807-3e16-903d-938761c30249,   1.180310, -60.241170,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.8
a548578e-89db-3c91-9e46-e9383a0ece0c,   1.178540, -60.317940,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
e3af61cc-91af-305a-b7fc-639852d75901,   1.152060, -59.451440,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.5
a4cc2176-7fec-32c9-8bfe-a46261f28f85,   1.143970, -60.250390,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.3
56a4246e-10c8-3459-a7c0-66a2f4b455f2,   1.140610, -60.250900,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.3
9a92b39c-ded6-3125-b6f8-420b2f4a251e,   1.133160, -59.352210,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,2.2
babcf692-1da0-3df1-bd82-a67008f055c5,   1.130390, -59.356160,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.6
8dc2fa91-7984-361c-b669-215819f988b7,   1.123400, -59.986300,2024-03-22 05:21:00,NOAA-21,SÃO LUIZ,RORAIMA,Brasil,1400605,14,33,,,,Amazônia,0.8
34854d25-35df-3989-b67c-d4db24b033a8,   1.092900, -60.290760,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.1
54e00fc1-183d-39b6-9462-8369b7249485,   1.092350, -60.287210,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.7
3319a879-8dc3-3d86-9075-f61f67c820b2,   1.091790, -60.283660,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.7
9c00015c-85d3-3403-be09-de488210ce05,   2.258040, -60.239040,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,2.9
bcde7ddd-9add-3741-862d-9b8380cef58d,   1.090660, -60.298390,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.9
229616a9-d082-3476-b65a-fa84d0cb4343,   1.088990, -60.287720,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.2
145e3fe2-3f55-36f5-9d86-effe9bf9215a,   1.087300, -60.298890,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.9
5be037c7-7441-3916-9ab0-39aef97e2ac0,    .983950, -59.552290,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.5
de260f48-1f94-34ad-b777-0191e2c7ba9e,    .965980, -60.284710,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,2.2
49f21436-50d8-3809-b041-f5c38bbc8921,    .919180, -59.985360,2024-03-22 05:21:00,NOAA-21,SÃO JOÃO DA BALIZA,RORAIMA,Brasil,1400506,14,33,,,,Amazônia,2.4
af415f0d-642a-3004-8f7c-185104b218b8,    .853550, -59.371620,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.3
0eb42f9c-fe9a-3eb9-be2c-d324bcd7d6dd,    .846270, -60.303570,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,12.4
714ce520-f35b-34c7-b83a-fd3da5408ada,    .845720, -60.300030,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,12.4
e819a751-0319-311a-b1cc-f1ccdb4dc90e,    .842920, -60.304080,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,12.4
e9418ed9-507a-3688-8224-d73855105d61,    .842360, -60.300530,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,12.4
fe7844a9-dffd-397c-a510-31e786c59618,    .839010, -60.301040,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.6
23ac468e-a77c-382e-b8c9-367c7fb098f1,    .831750, -60.298520,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.6
b6899781-81b6-3c00-bcaf-75cdc1b0fd84,    .825040, -60.299540,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,1.1
725b6a06-e1b9-3708-82ac-41e3ff3c2fd6,    .820700, -59.485870,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.9
fbceac98-7593-3bf8-9c32-a727d666ec97,    .787900, -59.427550,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.8
ecdb943b-c617-3463-a24e-2944362f5f0e,    .787370, -59.424110,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,0.8
bad0d6f5-da1b-39d4-b5aa-f40a188f1d2f,    .734030, -59.563340,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,2.6
e488405b-1d71-3e36-ad35-e664db1ff207,   1.310400, -60.421660,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.2
c57c1227-a0f8-3a46-a3af-ec76249c639a,   1.206480, -60.475020,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.1
362622dd-2b23-3bf1-8cab-eeed84981476,   1.113030, -60.441270,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
c99d51d3-0f3c-304a-822d-38a0b8ab6bd1,   1.110220, -60.445370,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
9eca4964-30f7-37b4-a668-a6cdfb8acd7b,   1.109660, -60.441780,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
d7be9309-f70c-30e4-aa2c-bc15b9f59866,   1.109100, -60.438210,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.5
428acf65-0080-3d19-8781-16e6c23ef4bf,   1.105730, -60.438720,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,0.5
c83f9b97-16fb-3fed-ab33-3badb1d53619,   2.261990, -60.242200,2024-03-22 05:21:00,NOAA-21,CANTÁ,RORAIMA,Brasil,1400175,14,33,,,,Amazônia,1.8
